"file","chisq","df","npar","pvalue","rmsea","srmr","nnfi","cfi","bic","aic","logl","status"
"31",307.3409,284,211,0.1632,0.0405,0.0769,0.9285,0.9533,4433.2072,4029.7704,-1803.8852,"converged normally"
"32",296.4785,270,225,0.1287,0.0415,0.0734,0.9267,0.9545,4964.6992,4505.0127,-2027.5063,"converged normally"
"33",317.4933,293,202,0.1557,0.0373,0.0837,0.9272,0.9509,5291.9648,4868.9072,-2232.4536,"converged normally"
"34",302.7521,292,203,0.3202,0.0248,0.0835,0.9255,0.95,5570.0795,5144.9276,-2369.4638,"converged normally"
"35",293.8814,284,211,0.3308,0.0241,0.0741,0.9247,0.9508,5568.854,5126.9473,-2352.4737,"converged normally"
"36",225.8777,210,285,0.2152,0.0494,0.0676,0.9475,0.9746,2741.0948,2332.4084,-881.2042,"converged normally"
"37",291.2764,280,215,0.3091,0.0268,0.0839,0.9229,0.9504,5242.1252,4806.6746,-2188.3373,"converged normally"
"38",257.3174,239,256,0.1983,0.0475,0.0674,0.9295,0.9613,3104.9791,2714.2308,-1101.1154,"converged normally"
"39",299.3293,283,212,0.2415,0.0327,0.0792,0.932,0.9558,4907.7436,4486.079,-2031.0395,"converged normally"
"40",306.5394,296,199,0.3244,0.0264,0.0893,0.933,0.9544,4743.6702,4359.2369,-1980.6185,"converged normally"
"41",2524.5555,250,245,0,0.6033,0.0909,-0.4296,0.1784,2206.5911,1907.9665,-708.9832,"converged normally"
"42",268.2595,245,250,0.1471,0.05,0.0648,0.9195,0.9547,3429.1892,3019.7927,-1259.8963,"converged normally"
"43",231.4781,215,280,0.2098,0.0497,0.077,0.9492,0.9749,2697.6593,2296.1429,-868.0715,"converged normally"
"44",299.8332,296,199,0.4269,0.0147,0.0828,0.953,0.968,5634.2276,5217.4531,-2409.7265,"converged normally"
"46",293.7661,282,213,0.3027,0.0268,0.074,0.9327,0.9564,5364.1058,4925.2315,-2249.6157,"converged normally"
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"computationally singular"
"50",288,265,230,0.1586,0.046,0.087,0.9197,0.9511,3700.0106,3305.889,-1422.9445,"converged normally"
"51",297.5451,292,203,0.3991,0.0176,0.084,0.9507,0.9669,5690.4045,5261.8971,-2427.9486,"converged normally"
