"file","chisq","df","npar","pvalue","rmsea","srmr","nnfi","cfi","bic","aic","logl","status"
"22",110.1804,101,88,0.2502,0.0393,0.0991,0.9656,0.9773,2910.6644,2727.8411,-1275.9206,"converged normally"
"23",101.8607,97,92,0.3479,0.0345,0.097,0.9382,0.9608,2303.8332,2143.9676,-979.9838,"converged normally"
"24",108.0758,100,89,0.2732,0.041,0.0979,0.9568,0.9717,2456.3508,2289.8139,-1055.9069,"converged normally"
"25",101.8868,94,95,0.2715,0.047,0.085,0.9404,0.9634,2006.6175,1851.0468,-830.5234,"converged normally"
"26",103.6097,99,90,0.3557,0.0294,0.084,0.9432,0.9632,2921.832,2742.8234,-1281.4117,"converged normally"
"27",103.7522,99,90,0.3521,0.0316,0.0954,0.9414,0.9621,2612.7547,2444.3466,-1132.1733,"converged normally"
"28",108.7753,98,91,0.2147,0.0484,0.1082,0.9228,0.9506,2477.8632,2309.4998,-1063.7499,"converged normally"
"29",106.1617,103,86,0.3957,0.0253,0.0965,0.9591,0.9724,2592.1941,2431.2708,-1129.6354,"converged normally"
"30",105.5646,96,93,0.2369,0.0465,0.0813,0.9405,0.9627,2377.4092,2207.3456,-1010.6728,"converged normally"
"31",104.5172,99,90,0.3328,0.0344,0.1072,0.9725,0.9822,2381.5392,2215.026,-1017.513,"converged normally"
"32",104.958,92,97,0.1679,0.0497,0.0793,0.9385,0.963,2847.8013,2649.6254,-1227.8127,"converged normally"
"33",108.5863,100,89,0.2619,0.0381,0.0823,0.9727,0.9822,2809.7469,2624.8461,-1223.4231,"converged normally"
"34",108.5757,98,91,0.2186,0.0431,0.0837,0.9564,0.9721,2905.4694,2717.9691,-1267.9846,"converged normally"
"35",101.5724,107,82,0.6299,0,0.0882,1.7224,1,3295.9764,3124.2402,-1480.1201,"converged normally"
"36",90.807,88,101,0.3976,0.0357,0.1116,0.973,0.9845,1326.9873,1203.8808,-500.9404,"converged normally"
"37",103.8377,99,90,0.3499,0.0295,0.0922,0.9314,0.9556,3054.7214,2872.4398,-1346.2199,"converged normally"
"38",97.1908,91,98,0.3092,0.0447,0.085,0.9568,0.9743,1770.2152,1620.6319,-712.316,"converged normally"
"39",107.2643,100,89,0.2916,0.037,0.0918,0.9453,0.9643,2793.3644,2618.0084,-1220.0042,"converged normally"
"40",98.3013,104,85,0.6391,0,0.0927,1.0968,1,2742.5562,2580.0343,-1205.0171,"converged normally"
"41",94.9669,91,98,0.3673,0.0418,0.096,0.9465,0.9682,1397.6136,1278.1637,-541.0819,"converged normally"
"42",99.0431,92,97,0.2893,0.0449,0.0755,0.9423,0.9653,2021.9989,1863.153,-834.5765,"converged normally"
"43",100.3934,99,90,0.442,0.0217,0.12,0.9848,0.9902,1611.5308,1485.423,-652.7115,"converged normally"
"44",104.3272,104,85,0.4725,0.0072,0.0898,0.9954,0.9969,3242.8517,3064.8324,-1447.4162,"converged normally"
"46",101.2087,97,92,0.3648,0.0276,0.0708,0.9488,0.9675,3089.8091,2901.8483,-1358.9242,"converged normally"
"49",1275.3065,88,101,0,1.0188,0.1118,-0.4867,0.1449,647.2459,590.186,-194.093,"converged normally"
"50",99.4368,93,96,0.305,0.0427,0.0835,0.9578,0.9744,1977.1307,1819.9224,-813.9612,"converged normally"
"51",104.263,101,88,0.3921,0.023,0.0879,0.9526,0.9687,3303.1815,3117.4246,-1470.7123,"converged normally"
